objID,ra,dec,z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
1237651753989308780,132.03545257923,1.56604171127355,0.03987019,18.91262,17.61762,17.16948,16.97597,17.0273,18.88044,17.68602,17.23803,16.97611,16.8148
1237651754026008912,215.874437595463,2.18874476156292,0.02615625,18.91315,17.90697,17.62638,17.38131,17.24325,19.0165,17.87453,17.52268,17.31483,17.19154
1237651754028630043,221.810315421034,2.10794873550573,0.0324153,18.32599,16.4248,15.63777,15.19442,14.91177,18.2447,16.59558,15.75868,15.30649,14.91481
1237651754532143293,145.612562601679,2.45257855968717,0.04901921,17.43022,16.09964,15.34215,14.92372,14.63252,17.84269,16.24592,15.43741,14.99856,14.6759
1237651754536206439,154.816991483037,2.65255913356735,0.0473737,18.42724,17.02746,16.34007,15.97495,15.80705,18.48346,17.03607,16.36253,15.98858,15.74137
1237651754554753194,197.250013596591,3.05477276823658,0.03830775,18.49322,17.41613,16.99985,16.74616,16.59491,18.39868,17.40948,17.00727,16.74484,16.56094
1237651754556850306,202.067388775531,2.98265642357353,0.02104902,16.18977,14.9038,14.36989,14.07409,13.98873,16.3443,14.98075,14.36638,14.06089,13.8522
1237651800697471092,150.513842520743,-0.213852384866594,0.04516219,18.59613,17.61428,17.25997,17.07923,17.05961,18.82688,17.60828,17.23012,17.02091,16.93076
1237652616204910664,23.8584305813896,-10.3051611223823,0.04131748,18.54141,17.51801,17.29785,17.10053,17.06598,18.57047,17.53378,17.33875,17.1423,17.01824
1237652616204910819,23.8446800151407,-10.3094756218754,0.04136186,18.79397,17.64416,17.07856,16.98553,16.82147,18.849,17.51887,17.0257,16.82357,16.67855
1237652899690840107,38.2139102266986,-9.10785319219598,0.04402018,18.40361,16.68886,15.8875,15.50169,15.24787,18.44588,16.52917,15.70138,15.28939,14.97165
1237652899690840135,38.1105371883845,-9.20207373043566,0.03178895,19.25767,18.26051,17.71905,17.40358,17.37141,19.53239,18.41757,17.86549,17.54454,17.32893
1237652899694641293,46.9607061066615,-8.30595680437059,0.03670013,19.09658,17.45872,16.66699,16.21966,15.88425,18.75965,17.19495,16.36222,15.90891,15.51829
1237652899694641304,46.9837100266254,-8.27414394454151,0.03553976,18.23328,16.78509,16.14178,15.80995,15.68781,18.27586,16.79321,16.10807,15.76143,15.51327
1237652899698049180,54.7123403352159,-7.29183056960604,0.0329003,17.84259,16.77164,16.41784,16.28601,16.19144,17.88531,16.83485,16.49036,16.30987,16.17068
1237652899698180244,54.9608023362332,-7.24363777904992,0.02075366,18.50485,17.31532,16.88927,16.63945,16.76429,18.52621,17.27824,16.79803,16.58491,16.4943
1237652900229939442,43.2085164795195,-8.28974043495711,0.03376956,18.46711,17.47076,17.04229,16.63323,16.72588,18.69622,17.40952,16.98191,16.71478,16.6717
1237652900235051171,54.8956110141668,-6.72804810330742,0.04915065,17.76298,16.3035,15.78738,15.47941,15.5288,17.58031,16.34556,15.79793,15.4866,15.34567
1237652900766810201,43.187587919223,-7.87277582237209,0.03351739,16.90459,15.55206,14.99731,14.70144,14.52859,16.88699,15.61349,14.9922,14.67595,14.43611
1237652900768448536,46.9932887868763,-7.29757467773636,0.03630553,19.40531,17.31401,16.77258,16.3543,16.23365,18.89692,17.28573,16.6633,16.30536,16.05659
1237652900771922115,54.9131830489773,-6.36548944143168,0.04920137,18.06874,16.80642,16.42934,16.1863,16.02195,18.01747,16.77205,16.32538,16.05378,15.94921
1237652901301518436,38.199625397729,-7.91383432423539,0.03097153,17.51399,15.95874,15.18589,14.7886,14.49634,17.58025,15.78227,14.9644,14.55795,14.24368
1237652901308793003,54.895376562915,-6.0388770528372,0.02211497,16.33914,15.0502,14.53902,14.32415,14.02254,16.41212,15.07758,14.49274,14.22273,13.95729
1237652901845598480,54.6625696046908,-5.65733078081934,0.04308359,20.14609,17.66507,16.8209,16.30726,16.01725,19.70723,17.7536,16.82782,16.3011,15.90865
1237652901845729403,54.8803782783864,-5.44844770961173,0.04318411,18.2141,16.73412,16.0127,15.641,15.37589,18.34548,16.76096,16.01065,15.59949,15.31715
1237652942096826693,348.941456838595,13.5099034574468,0.03938494,19.31592,17.33431,16.44918,16.00295,15.58576,19.55189,17.33895,16.41784,15.93764,15.50699
1237652942633762922,348.939668926536,13.8224354391976,0.03895942,19.56287,18.14221,17.34999,16.92088,16.67756,19.7893,18.19028,17.36261,16.87716,16.45677
1237652943158706786,321.306459224548,10.8957723396587,0.04657033,18.4602,16.92809,16.08033,15.66411,15.41092,18.71473,16.77348,15.85737,15.41011,15.08037
1237652944785244399,358.350731099335,16.1058865985833,0.04777507,17.31703,16.07018,15.48855,15.11457,14.81144,17.7288,16.26056,15.5517,15.16685,14.85655
1237652946379866269,3.95125809741708,-10.9661634731511,0.04636163,18.48509,17.35358,16.95503,16.71034,16.53507,18.5688,17.36434,16.91795,16.64994,16.47314
1237652946916737117,3.95193696867466,-10.6041939295851,0.04568681,18.07785,16.58988,16.14805,15.87344,15.77622,17.96649,16.58285,16.09749,15.79833,15.59886
1237652947997556797,20.2672108010374,-9.34756872869461,0.04214765,18.67747,17.66051,17.31358,17.06917,17.06341,18.89715,17.82094,17.42253,17.161,17.08928
1237653438155718770,347.496277380334,-8.70668738049434,0.02354895,31.84307,17.64425,16.94881,16.60421,16.4193,20.19574,17.71898,17.03754,16.69114,16.41141
1237653472516178108,39.8558647306633,-7.53980638608838,0.04594859,19.11495,18.12127,17.78316,17.63143,17.07175,19.34822,18.27186,17.88998,17.62967,17.46147
1237653586333925601,122.15370361686,39.2096411115843,0.02361016,26.89162,17.30046,16.75778,16.41435,16.39384,22.49631,17.27752,16.7745,16.48786,16.35534
1237653586871058792,122.155411616862,39.9040524034199,0.02130158,19.35542,17.65001,16.89781,16.48518,16.25107,19.37309,17.73978,16.97906,16.5857,16.29675
1237651538188238979,239.887782178137,53.2936517581186,0.04299181,18.22165,17.49063,17.38353,17.25801,17.18961,18.3366,17.48918,17.37267,17.19826,17.13375
1237651540318945538,161.498766957878,66.9555795540886,0.02196622,18.38058,17.38826,17.01472,16.79912,16.66928,18.58135,17.39125,16.95269,16.72636,16.60943
1237651702452191408,130.374115953114,54.9172898171798,0.04479941,18.905,17.11914,16.24039,15.88599,15.57945,18.73013,16.94995,16.08749,15.7297,15.41701
1237651714261909680,249.076156416029,45.7237159761167,0.03836977,17.89364,16.68052,16.33114,16.11526,16.20124,18.0341,16.75455,16.32201,16.06901,15.93401
1237651714798584020,249.080911925011,46.2451884670409,0.03131362,17.47334,16.10106,15.50818,15.20722,15.03443,17.50998,16.12086,15.52889,15.2277,15.00809
1237651715871670610,249.036367246456,47.8796076528452,0.03518354,18.68199,17.64565,17.22807,16.97667,16.93158,18.6851,17.61976,17.22961,16.9771,16.88534
1237651735210098786,157.155754689796,1.30436302719009,0.02186504,19.115,18.07756,17.62725,17.35061,17.24202,19.13896,18.02724,17.54288,17.31546,17.1596
1237651735234478093,212.823854511981,1.27527510162463,0.02491419,16.98287,15.3286,14.57952,14.18712,13.92796,16.86234,15.23164,14.46843,14.08943,13.77573
1237651735234478248,212.829854078571,1.30953878121877,0.02491571,17.99434,16.32052,15.49948,15.10227,14.80098,18.07174,16.21465,15.38642,14.98861,14.65635
1237651735767154998,203.268778305633,1.94232713899468,0.03306623,18.21948,17.17537,16.74565,16.64758,16.35105,18.28644,17.13083,16.70313,16.46548,16.34798
1237651737382158608,213.41811827941,2.97256815902543,0.02591792,18.94785,18.03851,17.74596,17.61797,17.48433,18.85621,18.01902,17.75981,17.63281,17.57726
1237651737392316801,236.596832543463,2.35955193765097,0.04870545,18.01307,16.32573,15.51493,15.09551,14.79672,18.04474,16.24794,15.40707,14.98015,14.66067
1237651737930629241,239.888146612316,2.57338917425983,0.03147409,19.38877,17.55459,16.78505,16.40898,16.45359,19.32835,17.61184,16.77779,16.31049,15.97876
1237651752395145311,169.582895535861,1.25948980261552,0.04680784,18.59913,17.32821,16.83501,16.57478,16.39575,18.54164,17.30931,16.78789,16.49509,16.27927
1237651752929591422,163.993806938034,1.54655465813262,0.038138,17.58034,16.48664,16.07762,15.85219,15.69289,17.5253,16.38045,15.98688,15.72815,15.55068
1237651752950956272,212.825730848609,1.43324125689914,0.02553787,19.15009,17.3891,16.82537,16.53261,16.52396,18.6006,17.30966,16.76942,16.49066,16.27626
1237651754005758126,169.580942014523,2.54459285977504,0.02918153,18.10881,16.46236,15.67914,15.28032,14.99446,18.13205,16.34374,15.5466,15.14854,14.8301
1237651754008576314,176.068635512862,2.57894855981218,0.04682541,18.61669,17.83955,17.42896,17.13519,16.85402,19.0637,17.93093,17.44515,17.15969,16.9653
1237651754019651658,201.303240507959,2.41811231725835,0.02319042,18.23612,17.37922,17.15958,17.23549,17.88495,18.19195,17.26508,17.09255,17.02178,16.96735
1237651754532012191,145.273492392392,2.45841684130711,0.04602236,20.4735,18.62101,17.85756,17.42727,17.12194,20.55434,18.65492,17.84835,17.41948,17.11464
1237651754532012343,145.272573628092,2.51592932493925,0.04612894,18.84962,17.57065,17.23883,16.92507,16.83968,18.87619,17.58345,17.14794,16.88034,16.66862
1237651754542629033,169.589959599577,2.92090957425104,0.03994823,18.84764,17.64906,17.01545,16.68699,16.3905,19.17749,17.65483,16.98021,16.61836,16.35365
1237651754543284257,171.065298719464,2.95871374617906,0.02319881,17.53773,16.82199,16.50102,16.38852,16.18755,17.17615,16.53961,16.32837,16.3221,16.24273
1237651754543284368,171.06570837604,2.88162787011037,0.03308946,18.63657,17.36878,16.60705,16.20829,15.93509,18.93124,17.41902,16.63548,16.18494,15.81566
1237651754544398385,173.610673961184,3.03164748468069,0.02893872,16.61896,15.53147,15.41671,18.28338,15.17116,17.04345,16.06848,15.68879,22.41739,15.10221
1237651754544463874,173.692724859014,2.92105088161617,0.02875262,16.5561,15.55068,14.99519,14.70895,14.50538,16.56751,15.56713,15.00675,14.71389,14.47688
1237651754544988331,174.978158552869,3.05455504450968,0.02945606,18.20754,17.13786,16.54427,16.18332,15.97638,18.55836,17.22157,16.52728,16.15176,15.81766
1237651755078189138,166.542533477705,3.3207073308367,0.03114781,17.06425,15.10333,14.22355,13.78045,13.51976,17.22832,15.08075,14.1483,13.65925,13.30597
1237651755078189251,166.539982928993,3.29707863797351,0.03074929,19.17662,16.63306,15.89889,15.49937,15.25333,18.66993,16.61043,15.89893,15.49812,15.19934
1237651822717566984,234.630888623777,3.26514608415672,0.03203456,20.585,17.75882,17.3415,17.07483,17.66441,19.00305,17.77353,17.29538,16.99902,16.94791
1237652629099249805,1.60808494496138,-10.6846530751244,0.04238561,19.03789,17.9052,17.14113,16.69743,16.31528,19.49532,17.96623,17.16048,16.6857,16.24824
1237652629641232512,13.5009438219031,-10.2537508827725,0.02959576,18.04868,16.75904,16.26316,16.01744,15.87139,17.89951,16.81542,16.2497,16.0015,15.79967
1237652900770939068,52.6394511430223,-6.72102297644884,0.03482757,17.71153,16.11765,15.32623,14.94516,14.714,17.74044,16.08423,15.29801,14.90154,14.59254
1237652901828952127,16.4331679329337,-8.89154347322358,0.02561598,19.41855,17.91762,17.27248,16.94931,16.82168,19.21808,17.89609,17.28909,16.94865,16.74059
1237652901832294464,24.0925791169735,-8.45458434438365,0.04179185,19.34569,18.27039,17.71271,17.47641,17.18719,19.53246,18.294,17.76773,17.47982,17.31583
1237652901844746340,52.628521877943,-5.74406645613975,0.03553282,18.33047,17.13301,16.5425,16.17732,15.88138,18.37883,17.12265,16.5166,16.14333,15.8582
1237652943162835373,330.779291908762,12.3961159847559,0.0276852,17.6778,16.62946,16.18646,15.95278,15.82002,17.71519,16.64426,16.21611,15.97815,15.79291
1237652943163097456,331.41165986935,12.4226064899184,0.03553054,18.41105,16.86803,16.01701,15.56745,15.22906,18.56971,16.88889,16.01984,15.55836,15.19881
1237652943694398032,318.447274013278,10.8273007441474,0.03825211,19.15363,18.33162,17.89935,17.61305,17.35487,19.06169,18.27646,17.87804,17.59066,17.37707
1237652944237756858,333.40207688453,13.6724442032423,0.0277732,18.20703,16.58243,15.7759,15.37483,15.06072,18.07583,16.33795,15.51724,15.11145,14.81083
1237652944243917064,347.880019995688,15.1193822524889,0.04019934,19.09259,17.30729,16.38151,15.93608,15.59756,19.19148,17.34137,16.40639,15.90737,15.54795
1237652946383994956,13.5300313387789,-10.8419139730363,0.0259004,16.38326,15.25473,14.77369,14.52865,14.39128,16.21392,14.94862,14.42809,14.18316,13.98587
1237652947458982194,16.437781833416,-9.93187943269968,0.03898959,18.736,17.6916,17.38607,16.9083,16.81952,19.08145,17.7568,17.359,17.02729,16.85279
1237653008657875880,318.447190763019,10.9248399902839,0.04075454,19.33426,18.05013,17.51862,17.2552,17.2741,19.76172,18.1296,17.52907,17.18742,16.96038
1237653440837058822,349.833815214593,-10.1505989041436,0.03344204,19.32935,17.84612,17.15217,16.86322,16.55828,19.03442,17.75662,17.09336,16.78228,16.54091
1237653500970205387,38.7082404266972,-8.86170921440185,0.04313967,17.9342,17.00141,16.70235,16.46859,16.3419,17.87768,16.97548,16.65532,16.41539,16.26113
1237653500970205425,38.6989478232347,-8.78474819941035,0.04239265,19.89797,18.62699,17.62171,17.09683,16.70716,20.57378,18.78003,17.67905,17.10867,16.62759
1237653501506027617,36.2152949355776,-8.73948567556556,0.04707491,19.24692,18.23518,17.74523,17.47738,17.23577,19.40252,18.25819,17.80043,17.52803,17.35816
1237653587407994919,121.807855592925,40.2496289495557,0.04240873,18.57715,17.33096,16.77314,16.44012,16.26738,18.57124,17.3704,16.83683,16.48762,16.28499
1237653587944603854,120.819244915452,40.0428536795395,0.04248993,19.27862,18.21811,17.54721,17.17019,16.86201,19.54373,18.23173,17.53337,17.1168,16.78764
1237653589024243722,132.384350874824,50.8741340535608,0.02728892,16.93086,14.95412,14.1104,13.68876,13.43097,16.83361,14.90645,14.08056,13.6712,13.35594
1237653614258225299,138.03859150231,53.5019736433982,0.046173,19.527,18.16193,17.75735,17.5625,17.36631,19.56234,18.26917,17.82271,17.54247,17.3406
1237653618008719480,163.517857190621,60.9162427750833,0.04431255,17.45933,16.2853,15.71973,15.34205,15.27363,17.70839,16.35568,15.68947,15.31404,15.03556
1237653618545197101,161.550870112459,60.9129547848216,0.04469546,17.1455,15.91606,15.31282,14.97668,14.8016,17.13604,15.84538,15.21231,14.85522,14.5789
1237653651309789298,27.5150338564578,13.3830024597998,0.03829897,19.12548,18.23968,17.82218,17.60487,17.36488,18.97653,17.97582,17.66979,17.44003,17.28759
1237653652378812539,16.4454630178123,15.0181207801973,0.03955333,19.11218,17.9539,17.53093,17.34466,17.31748,19.17409,17.90126,17.48165,17.22587,17.10016
1237653664720945342,147.562186446055,1.91722838299802,0.04693823,19.91074,17.95946,17.4251,17.09526,16.98466,19.72516,18.02871,17.43599,17.11005,16.90897
1237653665256767530,145.266782571472,2.21089719031683,0.03599632,18.85076,17.68752,17.39183,17.16755,17.19564,18.81862,17.67827,17.36588,17.16623,17.05697
1237653665257423069,146.714693389684,2.38219534240456,0.03001108,18.57565,17.42788,16.92634,16.64304,16.46064,18.65034,17.41713,16.88198,16.58572,16.35219
1237654029789954202,167.557482536286,2.33964456363259,0.03546648,18.32129,16.7083,15.89003,15.46197,15.14382,18.39445,16.59062,15.71953,15.25738,14.89008
1237654030326366402,166.557675931254,2.61675376270158,0.02148452,17.8449,16.79315,16.44551,16.29187,16.13575,17.84426,16.77939,16.40162,16.21922,16.04767
1237648672922534053,246.160300368923,-0.896662044102853,0.04825275,18.14249,16.84211,16.26251,15.87551,15.66127,18.03995,16.84321,16.26401,15.86949,15.62851
1237648703512183215,203.589697742704,-0.741680032128178,0.02184831,18.53874,16.84025,16.36854,16.1287,16.19248,18.30583,16.83492,16.30161,16.05223,15.9193
1237648703522603269,227.375806246505,-0.771167685301337,0.03777028,17.19267,15.70845,15.09393,14.72686,14.54918,16.99624,15.53884,14.83586,14.42628,14.12664
1237648703530795625,246.100854089917,-0.714163140348002,0.0468028,19.22259,18.2727,17.78199,17.4506,17.27634,19.37716,18.27439,17.79255,17.50239,17.31034
1237648704592740527,219.160946766386,0.117398135313972,0.02986431,18.4024,17.06432,16.59421,16.38193,16.89633,18.30758,17.02949,16.52495,16.28264,16.18938
1237648705670086992,227.37020531991,1.00342521176585,0.03726973,18.67336,17.76686,17.53908,17.31884,17.30524,18.86477,17.84873,17.56365,17.34678,17.20152
1237648720145285165,153.290221662828,-0.968549972718199,0.04518585,19.95095,17.63257,16.83098,16.31102,16.04592,19.47199,17.42691,16.61283,16.17921,15.8719
1237648720145875110,154.63552762042,-0.99233083587832,0.04931395,17.92236,15.96698,15.07908,14.64828,14.34003,17.8719,15.82622,14.9237,14.49012,14.16022
1237648720145875119,154.637031114428,-0.909189827021559,0.04947625,18.88464,17.66061,17.06498,16.7113,16.50025,18.56929,17.45546,16.92479,16.57879,16.39044
1237648720153149538,171.154415403922,-0.991867306092067,0.02558509,16.87963,15.05496,14.24877,13.8459,13.57236,16.76418,14.93307,14.12893,13.71181,13.42473
1237648720157147482,180.367565309243,-0.891753350208895,0.02084633,19.01634,17.84805,17.19715,16.96391,16.8886,18.94595,17.76885,17.17376,16.90849,16.73569
1237648720676388998,140.017793475079,-0.502486780803228,0.02568928,19.23378,18.29539,17.75921,17.49145,17.26545,19.06884,18.11009,17.64197,17.37267,17.20014
1237648720689103209,169.087227379961,-0.562647418565481,0.04302324,19.66595,18.2183,17.88069,17.68251,17.56457,19.33891,17.8769,17.47027,17.22255,17.06833
1237648720701685913,197.884628553722,-0.620444378373293,0.04127609,19.55956,17.67477,17.10139,16.77638,16.69475,19.33167,17.72852,17.13593,16.8023,16.67138
1237648720714596764,227.426762168645,-0.420192198367304,0.03812717,18.62383,17.71158,17.35686,17.234,16.98329,18.89395,17.74979,17.36254,17.14548,16.95109
1237648721221189764,158.198549156577,-0.204757064349402,0.03397743,17.51308,16.14374,15.49487,15.06774,14.78695,17.78733,16.24017,15.49375,15.07718,14.73213
1237648721752359010,145.146973884855,0.262222908386368,0.04979019,19.14396,18.17451,17.76171,17.47671,17.71459,19.2564,18.20864,17.81068,17.49939,17.53552
1237648721768611954,182.355659603327,0.308192697867655,0.0201692,18.83688,17.8055,17.22623,17.02318,16.81667,19.0899,17.76341,17.24146,17.00793,16.83401
1237648722299715771,169.103690343433,0.78188435268805,0.0459212,17.1746,15.96886,15.37031,15.01594,14.72325,17.29599,15.77304,15.04432,14.64642,14.2955
1237649918429691907,16.8531822337341,13.5359087454188,0.03817948,17.59837,16.78063,16.52497,16.30008,16.15549,17.34531,16.62016,16.40256,16.21436,16.0982
1237649919509463296,31.0718149322769,13.2503589103927,0.02590053,18.62267,17.51262,17.13537,16.94298,16.95031,18.72874,17.47596,17.00765,16.77909,16.68272
