ID ra dec z fracDeV_r velDisp petroMag_u petroMag_g petroMag_r petroMag_i petroMag_z modelMag_u modelMag_g modelMag_r modelMag_i modelMag_z extinction_u extinction_g extinction_r extinction_i extinction_z petroRad_u petroRad_g petroRad_r petroRad_i petroRad_z petroR50_u petroR50_g petroR50_r petroR50_i petroR50_z
1237651226783711569 261.039487045701 56.8744825920685 0.02717147 0.06887623 40.02062 18.94695 17.1415 16.42409 16.04068 15.90776 18.73547 17.1208 16.39993 16.0088 15.7781 0.1338341 0.1042826 0.07214224 0.05360942 0.03987556 6.807622 8.46571 8.358748 8.389853 7.794675 3.455642 4.009778 3.968725 3.959332 3.594504
1237651226783711592 261.081803902367 56.8762986312477 0.02751729 0.2458856 57.92122 18.87548 17.2054 16.38922 15.9468 15.79577 18.8138 17.22833 16.44107 16.04295 15.79276 0.1352565 0.105391 0.07290897 0.05417918 0.04029936 8.170846 7.676259 7.941444 8.363153 7.639343 3.214492 3.526706 3.615852 3.801448 3.474912
1237651250410094777 127.196256062339 47.8473150280344 0.04528444 0.612455 60.82742 19.36202 17.90444 17.26176 16.9407 16.704 19.18664 17.67383 16.96429 16.62109 16.33267 0.1630298 0.1270317 0.08787995 0.06530422 0.04857434 6.407537 7.247733 6.511671 6.53678 5.664754 3.21294 3.177577 2.962021 2.879207 2.707662
1237651250432180320 218.305292163817 60.2044711544747 0.04952728 0.02649485 45.49217 18.61636 17.2534 16.67312 16.38224 16.14788 18.6235 17.27338 16.65755 16.32098 16.10949 0.04056673 0.03160932 0.02186718 0.01624966 0.01208676 6.204139 6.18334 6.249243 6.175667 6.112354 3.135571 3.140832 3.043689 2.942696 2.956409
1237651250948276298 129.767374368115 50.4460496812075 0.04855243 1 156.8904 17.39109 16.02133 15.31752 14.93138 14.65482 17.65184 16.04733 15.26785 14.86504 14.52306 0.1382943 0.107758 0.07454646 0.05539601 0.04120445 9.707132 8.702639 8.058654 7.817237 6.998463 4.00173 3.08272 2.733426 2.587734 2.42625
1237651250953781429 146.003778219179 58.9134092545789 0.04539717 0.1437702 47.15731 18.913 17.69588 17.30102 17.1154 17.04345 18.74131 17.66747 17.31121 17.11587 16.97977 0.05702316 0.04443206 0.03073789 0.02284155 0.01698992 5.591062 5.812253 5.912279 6.062922 6.323054 2.227924 2.579044 2.686931 2.649078 2.575602
1237651250969116714 219.077351185665 60.4782303082258 0.04825017 1 140.0223 18.55215 16.69601 15.90928 15.52107 15.26166 18.53266 16.6688 15.82191 15.41942 15.11144 0.05763869 0.04491167 0.03106969 0.02308811 0.01717331 7.487948 8.693866 7.486817 7.279871 5.918069 3.165781 3.254246 2.909748 2.860682 2.622847
1237651250979602720 248.130746223824 43.9142433920167 0.04767862 0.0607741 77.30264 17.65646 16.65894 16.25765 16.01954 15.85586 17.70912 16.66471 16.26215 16.0099 15.8447 0.0396504 0.03089533 0.02137324 0.01588261 0.01181374 6.849961 6.601534 6.67489 6.540842 6.568787 3.282355 3.224272 3.214401 3.165806 3.172097
1237651251489276121 140.728543447035 57.2406215817032 0.04676727 0.03599324 0 18.74389 17.29036 16.80301 16.53385 16.87105 18.61898 17.24888 16.75556 16.45323 16.31887 0.1608608 0.1253417 0.08671078 0.0644354 0.0479281 10.91389 11.95807 11.85045 11.29151 10.16576 5.183944 5.435503 5.293496 5.140591 3.463102
1237659153681678766 247.437975676272 33.3279796612706 0.03691738 0.7942766 105.261 18.55144 16.7501 15.93219 15.54202 15.25183 18.45178 16.60945 15.78474 15.39427 15.07145 0.09758473 0.07603736 0.05260229 0.03908914 0.02907514 6.748907 5.3146 5.521386 5.521958 5.162234 2.492392 2.375822 2.435211 2.401165 2.32799
1237659161202393400 243.210532968702 37.9755046435926 0.0374359 0.9645457 152.2979 19.11342 17.38143 16.57948 16.19223 15.88156 19.10504 17.29792 16.50078 16.10317 15.78168 0.05400852 0.04208308 0.02911288 0.02163399 0.01609171 2.744181 2.657148 2.524753 2.580765 2.555483 1.376573 1.21717 1.148906 1.194331 1.168874
1237659324949659672 232.902363148219 48.6180299542792 0.03704511 0.9947731 116.726 17.09679 15.8876 15.27243 14.92101 14.69193 16.89318 15.79391 15.18289 14.83219 14.58908 0.06662778 0.05191591 0.03591519 0.02668883 0.01985159 2.530373 4.31521 5.231832 5.166436 5.145969 1.536801 1.877106 2.062089 2.051536 2.031891
1237659324950118490 234.111561391755 47.8548138704747 0.02619562 0.6000301 110.0043 16.16778 14.86578 14.23048 13.87636 13.67669 16.25206 14.74083 14.02917 13.64824 13.36 0.06750632 0.05260047 0.03638876 0.02704075 0.02011335 20.11222 17.94656 16.87509 16.89698 14.93942 8.801165 7.852287 7.154914 7.078059 6.315859
1237659324952674563 240.326441840013 43.9398366051737 0.0283361 0 80.81092 18.68117 17.4655 17.08193 16.85786 16.85205 18.7367 17.48733 17.0604 16.82366 16.71302 0.06380085 0.04971319 0.03439135 0.02555646 0.01900931 6.285808 6.005442 5.750874 5.584705 5.198983 3.048555 2.910948 2.765287 2.696619 2.429168
1237659324959359353 252.86516898507 32.2541595093712 0.04986034 0 37.5 19.03967 17.91445 17.36675 17.01408 16.80936 19.20496 17.97235 17.41052 17.04838 16.74698 0.1350238 0.1052096 0.07278355 0.05408598 0.04023003 6.006816 5.261319 5.165137 5.086102 4.782871 2.933108 2.560544 2.439549 2.430824 2.253363
1237659325492822286 247.409894038845 38.694244631913 0.03563019 0.3078734 70.69831 17.89445 16.47402 15.8257 15.49047 15.32894 17.96056 16.52585 15.84722 15.49543 15.24398 0.03799147 0.02960269 0.02047901 0.0152181 0.01131947 8.327007 7.690819 7.58144 7.436992 7.051723 3.714142 3.724599 3.572594 3.502239 3.199347
1237659325492822314 247.41587527698 38.6571647018554 0.03219609 0.9696464 79.70245 18.57573 17.00122 16.21104 15.84418 15.54141 18.43217 16.84874 16.07953 15.71385 15.4345 0.03694852 0.02879004 0.01991681 0.01480033 0.01100872 7.885287 6.736557 6.646083 6.684447 6.942747 2.653856 2.717374 2.786809 2.838993 2.833515
1237659326019993774 223.642284497734 53.829668161025 0.0489448 0 36.84484 18.23534 17.1767 16.7559 16.45432 16.32373 18.41877 17.1869 16.73823 16.45858 16.33995 0.06470039 0.0504141 0.03487624 0.02591679 0.01927733 5.717448 5.659252 5.693663 5.704248 5.643116 2.962591 2.859076 2.840291 2.867281 2.904223
1237659326029234601 246.822277588786 39.6195662113279 0.02897936 0.7621054 73.24592 19.38689 17.50184 16.7606 16.4355 16.23672 19.1314 17.40321 16.6431 16.29521 16.03333 0.03651499 0.02845223 0.01968312 0.01462667 0.01087955 3.155134 3.610345 3.476886 3.376529 3.05394 1.376435 1.592957 1.52844 1.453453 1.342113
1237659326029496784 247.442998401924 39.1978169566838 0.03260205 0.2420577 42.42025 18.77014 17.24757 16.60608 16.28073 16.19314 18.96871 17.40749 16.73144 16.39445 16.13859 0.0262054 0.02041907 0.01412582 0.010497 0.007807837 14.27243 9.373451 8.403373 7.729375 6.990083 3.922939 3.978988 3.876695 3.797805 3.348932
1237659326566105428 247.432108935799 40.0165089863486 0.02762376 0.5567371 73.12316 18.73151 17.03317 16.22027 15.8281 15.51784 18.55281 16.78283 15.99947 15.62152 15.31911 0.04087614 0.03185041 0.02203397 0.0163736 0.01217895 9.001833 6.89848 7.123902 7.184798 7.626523 3.268712 2.940742 3.039097 3.070842 3.152997
1237659326566170831 247.438030641566 39.8105544478818 0.03042693 1 210.1358 17.3738 15.60121 14.79215 14.39986 14.12634 17.32392 15.4886 14.67783 14.2978 14.00803 0.04391256 0.03421637 0.02367072 0.01758988 0.01308364 7.489427 5.939158 5.664506 5.566097 5.35186 2.65848 2.471014 2.363937 2.35789 2.282028
1237659326566236441 247.421942524973 39.7481440225444 0.03382585 0.8308238 124.51 18.23527 16.45133 15.63376 15.24488 14.9225 18.15606 16.27492 15.45964 15.06301 14.74671 0.0420749 0.03278448 0.02268015 0.01685378 0.01253612 6.353867 4.825686 4.679786 4.539981 4.641486 2.374356 2.200191 2.126303 2.123224 2.138568
1237659326566236581 247.44980618388 39.7162396817282 0.02847362 1 65.30632 17.88292 16.3248 15.61652 15.26574 15.00684 18.10723 16.41717 15.69159 15.33173 15.05829 0.03961975 0.03087144 0.02135672 0.01587033 0.01180461 12.51226 11.41235 10.69389 10.90926 10.88805 4.48426 3.648141 3.37991 3.323944 3.331957
1237659327102779470 247.419916109191 40.6869684180483 0.03051818 1 136.3918 17.73701 15.90681 15.02826 14.50492 14.14827 17.88008 15.89808 14.9143 14.35193 13.91472 0.02760933 0.021513 0.01488259 0.01105936 0.008226134 12.26851 13.75047 11.68784 10.79617 9.330546 5.659098 5.549109 4.627216 4.384129 3.848557
1237659329778549083 246.814258208003 38.9542511738889 0.02806586 0 24.99676 17.25601 16.33454 15.9685 15.79956 15.69281 17.27676 16.2844 15.9377 15.75912 15.61625 0.03305591 0.02575694 0.01781853 0.01324108 0.009848931 10.7381 9.624482 9.858948 9.618653 9.520029 4.601837 4.395901 4.372344 4.322249 4.115432
1237659329778614615 246.790325373406 38.7766441223321 0.03073847 0.9861719 29.38644 19.31479 17.75435 17.04012 16.66963 16.41928 19.31472 17.63731 16.91895 16.5533 16.27931 0.04071424 0.03172426 0.02194669 0.01630875 0.01213071 5.664156 4.429128 3.938528 4.345453 4.837125 2.126218 1.898304 1.765013 1.840084 1.814008
1237659330312274129 240.554470842566 44.4817753909301 0.03721962 0.04006839 93.18408 17.77065 16.68052 16.14531 15.8208 15.54699 17.97907 16.72277 16.13158 15.77589 15.47969 0.06094599 0.0474887 0.03285246 0.0244129 0.01815872 9.521235 7.673702 6.81663 6.560466 6.336388 4.098023 3.402589 3.155604 3.044075 2.919182
1237659330315223243 246.788325987415 39.586622222577 0.02853748 0.7994763 79.70278 18.3937 16.88708 16.11584 15.77716 15.47485 18.43133 16.72919 15.96118 15.59549 15.28668 0.03409744 0.02656849 0.01837996 0.01365828 0.01015925 15.78899 6.451971 6.327102 6.145497 6.465422 3.448527 2.690587 2.671927 2.588921 2.585365
1237659330315288896 246.819011335556 39.3845651552266 0.02994442 0.4803821 84.85973 17.71556 16.52272 15.66879 15.18818 14.78545 18.04043 16.30861 15.40573 14.92221 14.45527 0.04805495 0.03744409 0.02590365 0.01924919 0.01431786 43.76909 13.82734 12.41636 12.12385 11.69972 10.25575 5.662909 5.208375 5.110439 4.984825
1237659330315288970 246.795692929943 39.3051241834578 0.02591381 1 162.9767 17.79432 16.08807 15.29331 14.88924 14.63438 17.76828 15.97567 15.17826 14.77719 14.47969 0.04097686 0.03192889 0.02208826 0.01641395 0.01220896 12.80822 4.777191 4.516104 4.180318 4.125879 2.291655 2.073246 1.997648 1.880907 1.917894
1237659330848817278 240.309816443902 45.4318734686304 0.04246215 0.7774488 135.655 18.22408 16.48795 15.62667 15.19572 14.89437 18.22747 16.33928 15.45988 15.02604 14.69329 0.07616875 0.05935017 0.04105817 0.03051062 0.0226943 7.425913 6.316262 5.985965 5.781321 5.522295 3.17685 2.811051 2.687549 2.653203 2.515707
1237660027203027147 34.0158355971642 0.917567854938677 0.02338596 0 44.35145 18.69006 17.5757 17.18157 16.97062 16.6757 18.64967 17.53854 17.17307 16.91039 16.78069 0.1412825 0.1100863 0.07615723 0.05659298 0.04209478 7.464331 7.703286 7.686463 7.519832 9.303218 3.491306 3.530483 3.57095 3.477633 3.999057
1237660342863003786 146.181189144685 39.5884484839517 0.03859406 0 80.15568 18.7951 17.521 16.96468 16.62112 16.3243 18.91607 17.5893 16.93805 16.69744 16.33611 0.07185959 0.05599251 0.03873536 0.02878452 0.0214104 7.127929 6.676979 6.120337 5.823143 6.460722 3.580489 3.138833 2.878479 2.771866 2.755387
1237660343932813435 135.855690650189 35.6251715035762 0.04330882 0 45.75276 17.91021 16.70553 16.25493 15.97488 15.8711 17.80127 16.66544 16.20721 15.92244 15.73239 0.1457036 0.1135313 0.0785404 0.05836394 0.04341204 7.088314 7.795535 7.958896 8.11333 7.527935 3.605495 3.810263 3.82018 3.80207 3.546326
1237660343935762533 142.979699144736 39.2715654595029 0.02746521 0.2516657 71.81097 19.00025 17.83547 17.14505 16.8042 16.59791 19.09386 17.85769 17.17464 16.83581 16.52973 0.06787811 0.05289016 0.03658917 0.02718968 0.02022412 3.599113 3.142003 3.218695 3.059966 3.114023 1.652978 1.535717 1.571136 1.514549 1.440658
1237660344471781560 140.710517853273 38.5255904910978 0.02726194 0.4960551 48.99556 18.58484 17.14512 16.4378 16.11786 16.02847 18.46409 16.90346 16.22185 15.86497 15.63485 0.06964128 0.05426402 0.0375396 0.02789594 0.02074946 10.27491 6.681827 6.955928 6.726697 5.766779 3.688361 3.082755 3.055254 3.029144 2.564692
1237660344472699093 143.061368870899 39.5594322256555 0.04771421 1 188.5762 17.03673 15.46878 14.5579 14.2203 14.14789 17.34512 15.40927 14.54272 14.15365 13.85885 0.06418493 0.05001246 0.03459839 0.02571031 0.01912375 258.3126 15.76806 17.8134 15.75157 11.19016 11.43851 6.58826 6.971351 6.31393 4.478536
1237660345008980105 141.198666163224 39.3450089504993 0.04581317 0.7751631 72.33828 20.20784 18.18337 17.41478 17.04028 16.74666 20.00949 18.07439 17.2843 16.91477 16.62289 0.06222428 0.04848474 0.03354152 0.02492494 0.01853958 6.060467 3.891963 3.858724 3.836686 3.80466 1.615792 1.774301 1.749431 1.766316 1.733064
1237648675604660569 241.079456201863 1.1385168226917 0.04806982 0 82.6609 17.76413 16.61318 16.16048 15.90072 15.75942 17.7902 16.62802 16.15077 15.85967 15.6565 0.6025704 0.4695188 0.3248109 0.2413693 0.1795344 7.480653 7.219138 7.364064 7.183777 6.965937 3.590938 3.477015 3.466074 3.365299 3.219321
1237648704057508062 222.842632857751 -0.375591225176147 0.0434349 0.9229919 98.48522 19.2197 17.71322 16.92856 16.51838 16.20682 19.29866 17.58079 16.76517 16.34474 16.00443 0.2241854 0.1746838 0.1208454 0.0898011 0.06679552 7.008649 3.471456 3.168447 2.914787 2.831418 2.032326 1.596801 1.496193 1.441584 1.376736
1237648704594378761 222.8475735599 0.00707960583336023 0.02316491 1 76.20515 17.59972 15.93762 15.15291 14.77385 14.49986 17.53734 15.81781 15.03433 14.66825 14.38418 0.1933582 0.1506634 0.1042282 0.07745275 0.05761062 7.520999 7.491993 7.631235 7.601247 7.297233 3.433589 3.22566 3.217436 3.233011 3.183166
1237648704601456979 239.034250168295 0.204463483287788 0.04212166 0 41.9391 19.45261 17.92996 17.20966 16.78896 16.5439 19.33935 17.88186 17.08186 16.65212 16.34511 0.541542 0.4219659 0.291914 0.2169234 0.1613512 8.490697 10.11426 18.01503 9.718714 9.125685 4.149111 4.39883 4.22108 4.114721 3.628518
1237648720148562056 160.732607875682 -0.928158855464886 0.02637024 0 0 18.8347 17.87623 17.57538 17.39542 17.18042 18.95959 17.89064 17.51655 17.30898 17.17681 0.2128694 0.1658664 0.1147456 0.08526828 0.06342394 9.384255 7.382488 6.549475 6.270838 19.09473 3.853164 3.394875 3.027302 2.9312 3.083023
1237648720151052437 166.421092383562 -0.876166774038238 0.03331094 0 0 18.61678 17.85586 17.48172 17.26598 16.8846 18.83664 17.79551 17.39124 17.15681 16.98134 0.2082283 0.1622501 0.1122438 0.08340921 0.06204113 13.82653 8.901739 8.415379 8.27506 15.9985 5.703521 3.957347 3.771495 3.682954 4.726342
1237648720163831935 195.558844723751 -1.02673356398022 0.04065641 0.1356945 61.95881 17.74999 16.49892 15.96172 15.68242 15.43715 17.95728 16.5758 15.95808 15.63156 15.35618 0.09119312 0.07105707 0.04915695 0.03652888 0.02717078 9.38074 8.632076 8.097611 7.844584 7.500002 4.596201 4.11999 3.805433 3.592297 3.439149
1237648720685301897 160.443642405501 -0.600549711940271 0.03641907 0.3281383 13.65535 18.3929 17.04628 16.64261 16.46414 16.5339 18.27173 17.0717 16.65145 16.39055 16.27766 0.20476 0.1595476 0.1103743 0.08201993 0.06100775 13.95278 14.95826 16.44058 13.18636 11.67041 5.669472 6.504746 6.232449 5.789186 4.746664
1237648720710140159 217.189004404291 -0.491646286041727 0.03012059 0 121.7895 18.97263 18.00346 17.75706 17.59029 17.31927 18.93272 17.96612 17.71444 17.52477 17.35866 0.1737448 0.1353808 0.09365581 0.06959631 0.05176686 4.654378 4.552579 4.45327 4.466764 4.145873 2.187878 2.106439 2.068769 2.009896 2.197549
1237648721245503520 213.697809020985 -0.00311817411527715 0.04741336 0 97.70759 18.90853 17.78924 17.22362 16.80548 16.54677 18.83363 17.74952 17.1637 16.77558 16.52094 0.1862741 0.1451435 0.1004096 0.0746151 0.05549992 1.880935 1.975826 1.972841 1.870929 1.836155 0.9223559 0.9503463 0.9695172 0.9044434 0.886363
1237648721245503521 213.696474324526 -0.00366753555535201 0.0475081 1 128.4898 17.9598 16.40613 15.67358 15.2935 14.96463 17.91691 16.31516 15.52234 15.09428 14.75343 0.1861163 0.1450206 0.1003246 0.0745519 0.05545292 2.96963 11.71896 10.05856 9.559959 10.06046 5.352161 5.211395 4.830102 4.452947 4.580198
1237648721251926254 228.36890495237 -0.0968145474209477 0.03771064 0.09840606 65.11456 18.41516 16.98915 16.33492 15.95355 15.65933 18.53572 17.04232 16.32994 15.91889 15.56113 0.212191 0.1653378 0.1143799 0.08499654 0.0632218 10.6596 9.349951 8.429524 8.166237 7.299586 4.572569 4.186041 3.834962 3.642816 3.410417
1237648722285756726 137.297934807584 0.835436095765612 0.0393748 0.3418902 91.04926 17.1551 15.72057 15.06702 14.71733 14.56359 17.26587 15.81122 15.10576 14.73226 14.45985 0.1464233 0.114092 0.07892835 0.05865222 0.04362648 13.88431 14.08126 13.52224 13.50059 13.02492 6.839462 6.840194 6.549158 6.46831 5.81755
1237648722294145119 156.425556452494 0.763026981934547 0.02161491 0.8928936 72.76412 16.01961 14.8653 14.33876 14.00556 13.96693 15.9949 14.74302 14.20571 13.92933 13.74879 0.2150526 0.1675675 0.1159224 0.08614279 0.06407441 49.33404 14.40416 14.88307 17.61209 12.32769 6.295915 5.556864 5.684723 6.297421 5.048548
1237648722321342726 218.509332210976 0.656005419714247 0.03126918 1 95.44767 18.4411 16.81188 16.04846 15.69567 15.49683 18.35971 16.70074 15.93629 15.5736 15.31809 0.1629239 0.1269492 0.08782288 0.06526181 0.0485428 9.545615 8.44822 8.60267 8.812823 7.69251 3.475447 3.506321 3.531215 3.501567 3.140208
1237648722828066973 149.659336660588 1.05798067931635 0.04639898 0.4850492 158.235 17.51344 15.63618 14.83817 14.42564 14.11957 17.39253 15.45252 14.55437 14.09429 13.73602 0.1204911 0.09388582 0.06494977 0.04826465 0.03590003 20.08658 18.89607 17.38011 16.62493 15.61428 8.430177 8.044966 7.361255 6.958166 6.634398
1237648722830688271 155.600556206058 1.19823180703168 0.02162867 0.3136615 67.48244 15.70972 14.70495 14.28533 14.05661 13.90539 15.82069 14.82276 14.3413 14.1126 13.92004 0.2543587 0.1981946 0.1371101 0.1018875 0.07578557 16.48411 16.45144 16.23111 16.35953 16.29442 8.117837 8.261539 7.898635 8.008758 7.639382
1237649918968135945 20.7030450052019 13.6975614405835 0.03744378 0.1193457 39.03498 19.06166 17.89742 17.49558 17.33338 17.14177 19.09076 17.97587 17.5067 17.24461 17.06563 0.1431521 0.1115432 0.07716504 0.0573419 0.04265184 8.211783 8.517952 8.153543 7.463631 8.072873 3.648401 3.902689 3.679296 3.343599 3.476624
1237649919509594232 31.3720233116171 13.2509932235903 0.02469433 1 121.203 17.54833 15.30767 14.43481 14.00302 14.19238 17.42709 15.60567 14.80238 14.43331 14.21397 0.4342005 0.3383261 0.2340524 0.173926 0.129369 20.61754 40.65465 46.30093 49.53213 82.384 11.29283 17.72507 19.88645 21.5661 14.83635
1237649919509594419 31.4695898494383 13.1489399787768 0.04680105 0.226804 28.60613 19.13027 17.97075 17.48818 17.21977 16.94858 19.22361 18.06528 17.5806 17.28077 17.15608 0.4243441 0.330646 0.2287394 0.1699779 0.1264323 9.536806 8.520714 8.745614 8.706581 8.862226 4.260307 3.886796 3.853956 3.779135 4.369614
1237649919509790842 31.8346458535236 13.0317746240124 0.04824278 1 180.9256 17.82411 15.88729 14.99434 14.54886 14.22016 17.85889 15.8308 14.91266 14.46346 14.13384 0.4056928 0.3161131 0.2186856 0.1625068 0.1208752 10.11378 10.18703 9.460758 9.208996 9.257115 4.217314 3.818846 3.671025 3.633963 3.635574
1237649920044433474 26.7453105574371 14.1449325425651 0.04389732 0.7834734 88.42597 18.58816 16.86507 16.09924 15.72582 15.49796 18.4934 16.7113 15.96506 15.5993 15.33735 0.2306268 0.1797028 0.1243176 0.09238129 0.06871471 4.848105 4.283458 4.414358 4.504126 4.358696 2.141703 1.935266 1.994611 2.042306 1.931855
1237649920046661742 31.8471687305432 13.493143779127 0.04697097 0.8201624 132.1184 19.15213 17.46115 16.58875 16.1488 15.83527 19.14949 17.33043 16.43194 15.98837 15.67845 0.3629748 0.2828275 0.1956587 0.1453954 0.1081475 6.962276 4.302555 4.102911 4.113995 4.047892 2.15585 1.926226 1.84568 1.853351 1.852974
1237649920047317106 33.4069319739045 13.4615353551706 0.0419885 1 179.3592 18.03846 16.08109 15.15266 14.70116 14.37126 17.9223 15.96458 15.04021 14.59938 14.25149 0.42895 0.3342349 0.2312222 0.1718228 0.1278046 5.585938 6.316568 6.306435 6.306353 5.844078 2.670201 2.672202 2.650388 2.636126 2.543456
1237649920047317127 33.3970266741884 13.3704607326714 0.04210758 0.2558022 108.7057 19.61442 17.69793 16.7858 16.25849 15.85128 19.62 17.75661 16.78288 16.2335 15.75569 0.4391053 0.3421479 0.2366963 0.1758907 0.1308304 27.91539 9.837591 9.103429 8.70395 8.337281 3.683415 4.164746 3.726233 3.506351 3.362102
