cls   ra         dec        z    Mr01      ur    mur     kr50    C    stellarmass    sfr    ssfr     Dn4000   class   Zc   sigma     Mvir      Rvir   R200   w   dist     Pe   Ps    
  54     229.6922     6.0112      0.104   -20.822   3.006   19.762   2.16    3.187   10.886   -1.104   -12.067   1.918   -1      0.102   799.14    9.246E14   2.076   1.977   0.035   0.487   0.71    0.24   
  54     229.744705   6.1545      0.102   -21.01    2.725   20.028   2.656   2.851   10.812   -0.987   -11.829   1.804   -1      0.102   799.14    9.246E14   2.076   1.977   0.027   0.206   0.38    0.54   
  54     229.726501   5.8464      0.105   -20.143   2.017   21.232   3.111   2.098   10.401   0.031    -10.424   1.562   2       0.102   799.14    9.246E14   2.076   1.977   0.089   0.864   0.34    0.66   
  54     229.651093   5.8565      0.104   -20.72    2.982   20.207   2.527   3.087   10.889   -1.052   -12.008   1.979   -1      0.102   799.14    9.246E14   2.076   1.977   0.04    0.835   0.8     0.12   
  54     229.6436     6.2907      0.101   -21.218   2.7     19.608   2.401   3.176   10.942   -0.086   -11.086   1.873   2       0.102   799.14    9.246E14   2.076   1.977   0.02    0.16    0.71    0.21   
  54     229.627502   6.333       0.104   -22.11    2.994   20.148   4.618   3.221   11.422   -0.71    -12.196   1.974   -1      0.102   799.14    9.246E14   2.076   1.977   0.006   0.267   0.78    0.19   
  54     229.674194   6.3469      0.101   -20.083   2.684   20.521   2.17    2.727   10.511   -1.021   -11.581   1.941   -1      0.102   799.14    9.246E14   2.076   1.977   0.095   0.252   0.51    0.35   
  54     229.595596   6.3293      0.098   -22.02    2.967   19.93    4.055   3.384   11.364   -0.764   -12.177   2.074   -1      0.102   799.14    9.246E14   2.076   1.977   0.007   0.288   1.0     0.0    
  54     229.552704   6.3912      0.099   -20.871   2.842   20.594   3.238   3.207   10.805   -0.961   -11.818   1.901   -1      0.102   799.14    9.246E14   2.076   1.977   0.032   0.447   0.88    0.08   
  54     229.611801   6.4173      0.102   -20.542   2.674   19.876   1.99    2.872   10.767   -0.248   -11.06    1.707   2       0.102   799.14    9.246E14   2.076   1.977   0.051   0.444   0.75    0.14   
  54     229.634201   6.3998      0.104   -21.728   3.034   20.996   5.735   2.982   11.274   -0.733   -12.084   2.002   -1      0.102   799.14    9.246E14   2.076   1.977   0.01    0.395   0.84    0.0    
  54     229.690506   6.2323      0.102   -22.464   1.624   19.864   4.794   3.631   11.471   1.051    -10.46    1.3     3       0.102   799.14    9.246E14   2.076   1.977   0.004   0.0     0.92    0.0    
  54     229.602493   6.2139      0.099   -20.694   2.562   20.232   2.535   2.327   10.721   -0.316   -11.087   1.707   4       0.102   799.14    9.246E14   2.076   1.977   0.041   0.192   0.28    0.58   
  54     229.638397   6.1448      0.099   -20.691   2.879   20.391   2.728   2.361   10.764   -1.094   -11.906   1.861   -1      0.102   799.14    9.246E14   2.076   1.977   0.041   0.219   0.17    0.52   
  54     229.5737     6.2525      0.097   -21.054   2.648   20.424   3.277   2.404   10.951   -0.358   -11.362   1.787   5       0.102   799.14    9.246E14   2.076   1.977   0.025   0.247   0.31    0.62   
  54     229.723099   6.2598      0.104   -20.296   3.243   20.784   2.686   2.523   10.655   -1.203   -11.927   1.869   -1      0.102   799.14    9.246E14   2.076   1.977   0.072   0.097   0.22    0.63   
  54     229.703506   6.1771      0.1     -20.228   2.521   20.071   1.895   2.732   10.297   -0.902   -11.269   1.604   -1      0.102   799.14    9.246E14   2.076   1.977   0.078   0.119   0.55    0.35   
  54     229.740295   6.1978      0.103   -21.388   2.958   20.283   3.543   2.737   11.149   -0.871   -12.081   1.942   -1      0.102   799.14    9.246E14   2.076   1.977   0.016   0.138   0.75    0.22   
  54     229.825302   5.8429      0.102   -20.601   2.412   19.971   2.163   3.056   10.774   -0.016   -10.828   1.54    5       0.102   799.14    9.246E14   2.076   1.977   0.047   0.892   0.41    0.46   
  54     229.747803   6.0824      0.101   -21.985   2.935   20.522   5.244   3.111   11.331   -0.833   -12.22    2.028   -1      0.102   799.14    9.246E14   2.076   1.977   0.007   0.347   0.85    0.03   
  54     229.742905   5.9663      0.106   -22.013   3.05    19.866   3.901   2.898   11.439   -0.724   -12.205   1.903   5       0.102   799.14    9.246E14   2.076   1.977   0.007   0.61    0.87    0.07   
  54     229.632294   6.4273      0.103   -21.027   3.012   19.518   2.104   2.978   10.971   -1.087   -12.114   2.029   -1      0.102   799.14    9.246E14   2.076   1.977   0.026   0.452   0.54    0.42   
  54     229.677795   5.9443      0.107   -20.518   2.384   19.897   1.99    2.59    10.626   0.171    -10.509   1.414   3       0.102   799.14    9.246E14   2.076   1.977   0.053   0.65    0.63    0.28   
  54     229.650604   6.4311      0.106   -20.665   2.286   20.577   2.887   2.646   10.724   0.077    -10.705   1.491   2       0.102   799.14    9.246E14   2.076   1.977   0.043   0.462   0.54    0.42   
  54     229.565796   6.2055      0.098   -20.112   1.54    20.764   2.481   2.105   10.202   0.397    -9.854    1.173   2       0.102   799.14    9.246E14   2.076   1.977   0.091   0.267   0.17    0.64   
  54     229.669098   6.2384      0.103   -22.029   3.08    20.856   6.186   2.977   11.361   -0.911   -12.334   2.079   -1      0.102   799.14    9.246E14   2.076   1.977   0.007   0.044   0.74    0.01   
  54     229.727295   6.2823      0.105   -20.824   2.695   20.636   3.192   2.088   10.555   -0.909   -11.526   1.67    -1      0.102   799.14    9.246E14   2.076   1.977   0.035   0.148   0.04    0.96   
  54     229.770599   6.6307      0.101   -20.383   3.124   20.459   2.412   2.628   10.786   -0.564   -11.418   1.795   -1      0.102   799.14    9.246E14   2.076   1.977   0.063   0.884   0.03    0.92   
  54     229.719803   6.3504      0.107   -20.696   2.758   20.178   2.428   2.706   10.771   -0.829   -11.658   1.886   -1      0.102   799.14    9.246E14   2.076   1.977   0.042   0.277   0.51    0.35   
  54     229.6996     6.1277      0.103   -21.821   2.943   20.131   4.039   3.29    11.234   -0.912   -12.173   2.172   -1      0.102   799.14    9.246E14   2.076   1.977   0.009   0.231   0.03    0.9    
  54     229.697601   6.2837      0.104   -20.516   2.768   20.011   2.079   2.582   10.722   -0.986   -11.746   1.864   -1      0.102   799.14    9.246E14   2.076   1.977   0.053   0.124   0.63    0.25   
  54     229.768799   6.574       0.101   -21.194   2.916   19.582   2.343   2.885   11.079   -0.773   -11.904   1.946   5       0.102   799.14    9.246E14   2.076   1.977   0.021   0.761   0.69    0.24   
  54     229.832596   6.3041      0.098   -21.03    2.191   20.772   3.791   2.538   10.925   0.567    -10.416   1.488   4       0.102   799.14    9.246E14   2.076   1.977   0.026   0.335   0.06    0.17   
  54     229.922302   6.1443      0.1     -21.456   1.986   20.191   3.54    2.659   10.99    0.911    -10.127   1.325   2       0.102   799.14    9.246E14   2.076   1.977   0.014   0.527   0.16    0.8    
  54     229.852997   6.2299      0.098   -20.87    2.441   19.812   2.267   2.547   10.729   0.207    -10.577   1.522   2       0.102   799.14    9.246E14   2.076   1.977   0.032   0.343   0.42    0.58   
  5      119.683998   54.012901   0.104   -20.679   2.704   20.009   2.246   3.054   10.652   -0.974   -11.686   1.809   -1      0.102   472.303   2.236E14   1.437   1.169   0.042   0.462   0.52    0.4    
  5      119.7006     53.984699   0.102   -20.955   2.965   19.554   2.078   2.885   10.952   -1.012   -12.007   1.932   -1      0.102   472.303   2.236E14   1.437   1.169   0.029   0.428   0.63    0.25   
  5      119.719101   54.019901   0.101   -20.455   2.363   20.736   2.847   2.674   10.763   0.221    -10.598   1.481   2       0.102   472.303   2.236E14   1.437   1.169   0.057   0.391   0.17    0.7    
  5      119.5784     53.9604     0.102   -20.849   2.86    20.097   2.535   3.284   10.838   -1.021   -11.9     1.901   -1      0.102   472.303   2.236E14   1.437   1.169   0.033   0.658   0.73    0.22   
  5      119.749802   53.9799     0.101   -20.179   2.274   20.863   2.661   2.481   10.47    0.323    -10.203   1.478   2       0.102   472.303   2.236E14   1.437   1.169   0.083   0.336   0.68    0.17   
  5      119.921303   54.009499   0.104   -20.379   2.814   20.902   2.939   4.222   10.565   -1.397   -12.003   2.13    -1      0.102   472.303   2.236E14   1.437   1.169   0.064   0.0     0.68    0.0    
  5      120.0075     54.052601   0.104   -21.49    3.042   19.791   2.939   3.079   11.293   -0.794   -12.152   2.036   -1      0.102   472.303   2.236E14   1.437   1.169   0.014   0.22    0.09    0.91   
  5      119.862701   53.9604     0.1     -20.056   1.396   20.335   1.969   3.047   9.981    0.305    -9.736    1.189   1       0.102   472.303   2.236E14   1.437   1.169   0.099   0.173   0.31    0.26   
  5      119.995399   53.938599   0.104   -21.727   2.758   20.812   5.255   2.104   11.295   -0.198   -11.537   1.909   -1      0.102   472.303   2.236E14   1.437   1.169   0.01    0.238   0.04    0.96   
  5      119.907204   54.281399   0.104   -20.715   3.174   19.761   2.032   2.89    10.905   -1.088   -12.054   1.95    -1      0.102   472.303   2.236E14   1.437   1.169   0.04    0.896   0.7     0.29   
  5      120.118301   54.108799   0.102   -20.388   1.81    21.525   3.952   2.096   10.437   0.66     -9.845    1.216   2       0.102   472.303   2.236E14   1.437   1.169   0.063   0.481   0.06    0.24   
  5      120.332199   53.903702   0.104   -21.623   2.934   19.231   2.415   3.357   11.232   -0.704   -11.974   1.894   5       0.102   472.303   2.236E14   1.437   1.169   0.011   0.824   0.9     0.1    
  5      120.3741     53.845901   0.1     -20.312   1.998   21.07    3.094   2.13    10.397   0.115    -10.331   1.287   2       0.102   472.303   2.236E14   1.437   1.169   0.069   0.945   0.23    0.69   
  5      120.282501   53.995998   0.101   -21.258   2.784   19.676   2.519   3.121   11.067   -0.62    -11.744   1.836   -1      0.102   472.303   2.236E14   1.437   1.169   0.019   0.644   0.83    0.05   
  5      120.267097   54.133202   0.102   -21.235   2.917   19.606   2.42    3.021   11.099   -0.954   -12.088   2.078   -1      0.102   472.303   2.236E14   1.437   1.169   0.019   0.75    0.58    0.29   
  5      119.925201   53.945301   0.101   -20.809   2.691   20.587   3.121   2.97    10.878   -0.206   -11.139   1.782   2       0.102   472.303   2.236E14   1.437   1.169   0.035   0.175   0.05    0.95   
  5      119.9767     54.016998   0.101   -21.582   2.933   19.18    2.331   3.342   11.213   -0.867   -12.131   2.042   -1      0.102   472.303   2.236E14   1.437   1.169   0.012   0.106   0.85    0.09   
  5      120.071098   54.084499   0.102   -21.069   2.857   19.553   2.179   2.706   11.035   -0.903   -11.992   1.958   -1      0.102   472.303   2.236E14   1.437   1.169   0.024   0.373   0.91    0.09   
  5      119.986801   54.050999   0.104   -20.451   2.609   20.538   2.565   2.956   10.684   -0.897   -11.617   2.113   -1      0.102   472.303   2.236E14   1.437   1.169   0.058   0.179   0.09    0.91   
  5      120.195702   54.054901   0.104   -20.339   2.64    20.268   2.159   2.67    10.607   -0.99    -11.631   1.827   -1      0.102   472.303   2.236E14   1.437   1.169   0.067   0.529   0.48    0.4    
  55     230.224304   48.689602   0.076   -19.742   2.515   20.368   1.761   2.511   10.392   -1.105   -11.553   2.115   -1      0.073   743.097   5.432E14   1.41    1.839   0.143   0.119   0.48    0.37   
  55     230.007599   48.657001   0.074   -20.273   2.03    20.854   2.827   2.468   10.453   0.273    -10.23    1.438   1       0.073   743.097   5.432E14   1.41    1.839   0.068   0.258   0.15    0.69   
  55     230.160797   48.696999   0.07    -19.395   2.367   20.517   1.625   2.692   10.224   -1.147   -11.411   2.088   -1      0.073   743.097   5.432E14   1.41    1.839   0.226   0.092   0.65    0.19   
  55     230.058395   48.657398   0.072   -19.784   2.619   20.263   1.724   2.874   10.333   -1.386   -11.759   1.906   -1      0.073   743.097   5.432E14   1.41    1.839   0.133   0.174   0.44    0.27   
  55     230.217697   48.660702   0.074   -22.828   2.75    20.212   6.822   2.538   11.859   -0.235   -12.154   2.063   -1      0.073   743.097   5.432E14   1.41    1.839   0.002   0.067   1.0     0.0    
  55     230.248001   48.636101   0.071   -20.024   2.597   19.88    1.619   2.982   10.48    -1.156   -11.693   2.07    -1      0.073   743.097   5.432E14   1.41    1.839   0.095   0.137   0.52    0.43   
  55     230.231705   48.6479     0.076   -20.769   2.783   19.111   1.586   3.092   10.938   -0.192   -11.193   1.966   2       0.073   743.097   5.432E14   1.41    1.839   0.034   0.098   1.0     0.0    
  55     230.187698   48.656399   0.078   -21.182   2.855   18.96    1.781   3.039   11.085   -0.966   -12.087   2.117   -1      0.073   743.097   5.432E14   1.41    1.839   0.02    0.0     0.92    0.04   
  55     230.362503   48.661999   0.074   -21.364   2.846   19.398   2.393   3.142   11.143   -1.076   -12.276   2.101   -1      0.073   743.097   5.432E14   1.41    1.839   0.015   0.315   0.63    0.11   
  55     230.276703   48.694099   0.077   -20.274   2.624   19.453   1.474   2.931   10.582   -1.202   -11.825   2.037   -1      0.073   743.097   5.432E14   1.41    1.839   0.068   0.198   0.54    0.39   
  55     229.881897   48.606899   0.073   -19.781   2.352   20.539   1.954   2.213   10.351   -0.25    -10.641   1.501   2       0.073   743.097   5.432E14   1.41    1.839   0.134   0.465   0.2     0.8    
  55     229.732895   48.658401   0.074   -20.123   2.459   19.871   1.676   2.388   10.454   -0.281   -10.783   1.637   2       0.073   743.097   5.432E14   1.41    1.839   0.084   0.693   0.43    0.5    
  55     229.884293   48.677299   0.074   -19.851   2.572   20.653   2.125   2.824   10.4     -1.167   -11.601   1.91    -1      0.073   743.097   5.432E14   1.41    1.839   0.122   0.452   0.42    0.5    
  55     229.835403   48.486599   0.077   -19.596   1.275   21.981   3.457   2.024   9.514    0.228    -9.341    1.212   1       0.073   743.097   5.432E14   1.41    1.839   0.175   0.698   0.12    0.64   
  55     229.9384     48.7057     0.072   -20.122   2.645   19.715   1.572   2.806   10.506   -1.315   -11.864   1.99    -1      0.073   743.097   5.432E14   1.41    1.839   0.083   0.369   0.84    0.16   
  55     229.769394   48.792      0.075   -19.425   2.341   20.809   1.869   2.847   10.09    -1.024   -11.153   1.658   -1      0.073   743.097   5.432E14   1.41    1.839   0.22    0.715   0.04    0.94   
  55     229.875397   48.861      0.073   -20.981   2.67    20.107   2.778   3.309   10.875   -1.033   -11.948   1.931   -1      0.073   743.097   5.432E14   1.41    1.839   0.025   0.662   0.83    0.17   
  55     230.117096   48.823002   0.071   -20.118   2.658   19.609   1.495   2.756   10.524   -1.37    -11.952   1.899   -1      0.073   743.097   5.432E14   1.41    1.839   0.083   0.386   0.35    0.45   
  55     230.294403   49.054501   0.074   -19.887   1.865   20.901   2.418   2.2     10.182   0.097    -10.147   1.208   2       0.073   743.097   5.432E14   1.41    1.839   0.116   0.972   0.14    0.75   
  55     230.087906   48.801201   0.074   -20.011   2.575   20.033   1.72    2.842   10.484   -0.988   -11.527   1.738   -1      0.073   743.097   5.432E14   1.41    1.839   0.098   0.364   0.39    0.36   
  55     230.205002   48.8657     0.073   -20.451   2.592   19.689   1.801   2.598   10.605   -1.242   -11.894   1.851   -1      0.073   743.097   5.432E14   1.41    1.839   0.053   0.489   0.38    0.62   
  55     229.841797   48.702301   0.078   -19.79    2.131   20.761   2.155   2.405   10.294   -0.126   -10.468   1.371   2       0.073   743.097   5.432E14   1.41    1.839   0.134   0.55    0.06    0.9    
