 logrho,rho,tipo
  0.955512702     ,   9.02636147     ,           2
  0.943278134     ,   8.77562618     ,           3
  0.949352384     ,   8.89922905     ,           3
  0.871191323     ,   7.43346548     ,           3
  0.660729051     ,   4.57856178     ,           1
  0.818338573     ,   6.58170700     ,           3
  0.818338573     ,   6.58170700     ,           2
  0.759216487     ,   5.74402714     ,           2
  0.721427619     ,   5.26535463     ,           2
  0.636254966     ,   4.32767820     ,           1
  0.630346060     ,   4.26919556     ,           1
  0.572720170     ,   3.73869610     ,           2
  0.583123207     ,   3.82933331     ,           3
  0.212887496     ,   1.63262892     ,           3
  0.370850742     ,   2.34882545     ,           3
  0.395769984     ,   2.48753953     ,           1
  0.703698635     ,   5.05473757     ,           3
  0.654479980     ,   4.51315212     ,           3
  0.800609648     ,   6.31843662     ,           3
  0.783576071     ,   6.07541704     ,           3
  0.943278134     ,   8.77562618     ,           3
  0.771225512     ,   5.90507603     ,           3
  0.392363518     ,   2.46810436     ,           2
  0.414997697     ,   2.60014582     ,           3
  0.454251945     ,   2.84611177     ,           3
  0.474269390     ,   2.98036456     ,           2
  0.462148517     ,   2.89833450     ,           3
  0.542927921     ,   3.49082375     ,           3
  0.591092110     ,   3.90024710     ,           4
  0.208421543     ,   1.61592627     ,           2
  0.241890848     ,   1.74538338     ,           3
   1.33821440     ,   21.7878475     ,           2
   1.30925059     ,   20.3821793     ,           2
  0.284381092     ,   1.92477989     ,           3
  0.371074200     ,   2.35003424     ,           2
  0.346530557     ,   2.22090793     ,           3
  0.633479238     ,   4.30010700     ,           2
  0.612436414     ,   4.09672117     ,           2
  0.645977974     ,   4.42565918     ,           3
  0.391759157     ,   2.46467209     ,           1
  0.332443714     ,   2.15002608     ,           3
  0.448241621     ,   2.80699492     ,           3
  0.157375067     ,   1.43672967     ,           3
  0.741306841     ,   5.51197004     ,           3
  0.753315926     ,   5.66651344     ,           3
  0.544651031     ,   3.50470161     ,           2
  0.547168791     ,   3.52507854     ,           1
  0.606606781     ,   4.04209757     ,           2
  0.612436414     ,   4.09672117     ,           2
  0.685789049     ,   4.85052824     ,           2
  0.513183653     ,   3.25974512     ,           3
  0.598006487     ,   3.96283960     ,           3
  0.901887298     ,   7.97787666     ,           2
  0.682328463     ,   4.81203175     ,           1
  0.417206913     ,   2.61340618     ,           2
   1.11994421     ,   13.1808748     ,           3
  0.976521373     ,   9.47373867     ,           2
  0.725794554     ,   5.31856632     ,           1
  0.586798191     ,   3.86187434     ,           3
  0.699913859     ,   5.01087809     ,           3
   1.06669843     ,   11.6599979     ,           2
   1.20291877     ,   15.9558077     ,           3
   1.26418865     ,   18.3733635     ,           2
   1.29134095     ,   19.5587444     ,           2
   1.20291877     ,   15.9558077     ,           2
   1.23863447     ,   17.3234520     ,           3
   1.21450078     ,   16.3870506     ,           2
  0.707152307     ,   5.09509516     ,           2
  0.868886828     ,   7.39412498     ,           3
  0.937603116     ,   8.66169930     ,           2
   1.03451371     ,   10.8271379     ,           1
   1.22639990     ,   16.8422432     ,           2
   1.15945292     ,   14.4362011     ,           3
   1.27755260     ,   18.9475307     ,           2
  0.890606165     ,   7.77331352     ,           2
  0.782700002     ,   6.06317377     ,           1
  0.913469255     ,   8.19349575     ,           3
  0.452281803     ,   2.83322978     ,           3
  0.630409956     ,   4.26982403     ,           3
  0.901887298     ,   7.97787666     ,           3
   1.22639990     ,   16.8422432     ,           2
   1.27755260     ,   18.9475307     ,           2
   1.30558145     ,   20.2107029     ,           1
   1.35133898     ,   22.4563427     ,           3
   1.33554471     ,   21.6543293     ,           2
   1.25122356     ,   17.8329659     ,           2
   1.29134095     ,   19.5587444     ,           2
   1.07513177     ,   11.8886290     ,           3
   1.06669843     ,   11.6599979     ,           3
  0.997371674     ,   9.93966389     ,           3
  0.749275923     ,   5.61404562     ,           2
  0.757393897     ,   5.71997213     ,           3
  0.612436414     ,   4.09672117     ,           1
  0.226387456     ,   1.68417585     ,           3
  0.931442738     ,   8.53970242     ,           3
   1.10146081     ,   12.6316700     ,           2
   1.13924944     ,   13.7800074     ,           3
   1.30558145     ,   20.2107029     ,           2
   1.29134095     ,   19.5587444     ,           2
   1.23863447     ,   17.3234520     ,           2
   1.16991854     ,   14.7883081     ,           2
  0.809572339     ,   6.45018768     ,           2
  0.636570454     ,   4.33082294     ,           3
  0.386494786     ,   2.43497658     ,           2
  0.699913859     ,   5.01087809     ,           2
   1.18064225     ,   15.1580124     ,           2
   1.16991854     ,   14.7883081     ,           1
   1.20291877     ,   15.9558077     ,           2
  0.937603116     ,   8.66169930     ,           3
   1.15945292     ,   14.4362011     ,           2
   1.13924944     ,   13.7800074     ,           2
   1.22639990     ,   16.8422432     ,           1
   1.32030475     ,   20.9076271     ,           2
   1.21450078     ,   16.3870506     ,           2
  0.890606165     ,   7.77331352     ,           3
  0.818912506     ,   6.59041071     ,           3
  0.636570454     ,   4.33082294     ,           1
  0.931442738     ,   8.53970242     ,           2
   1.18064225     ,   15.1580124     ,           1
   1.18064225     ,   15.1580124     ,           1
   1.42097509     ,   26.3618011     ,           1
   1.38476288     ,   24.2528534     ,           2
   1.20291877     ,   15.9558077     ,           2
   1.03451371     ,   10.8271379     ,           3
   1.01184952     ,   10.2766018     ,           2
  0.718241334     ,   5.22686577     ,           2
  0.689277351     ,   4.88964510     ,           2
  0.592366099     ,   3.91170478     ,           2
  0.294141173     ,   1.96852612     ,           2
  0.913469255     ,   8.19349575     ,           1
   1.42097509     ,   26.3618011     ,           1
   1.42097509     ,   26.3618011     ,           2
   1.42097509     ,   26.3618011     ,           1
  0.828457773     ,   6.73686409     ,           3
  0.366053224     ,   2.32302141     ,           2
  0.589573205     ,   3.88662982     ,           3
   1.11060417     ,   12.9004307     ,           3
   1.40249169     ,   25.2633934     ,           3
   1.48167312     ,   30.3160839     ,           2
   1.55225432     ,   35.6659927     ,           3
   1.32030475     ,   20.9076271     ,           2
   1.32030475     ,   20.9076271     ,           2
  0.828457773     ,   6.73686409     ,           2
  0.818912506     ,   6.59041071     ,           2
  0.176306829     ,   1.50074470     ,           2
   1.06669843     ,   11.6599979     ,           2
   1.29134095     ,   19.5587444     ,           3
   1.26418865     ,   18.3733635     ,           3
  0.874215722     ,   7.48541212     ,           1
   1.01184952     ,   10.2766018     ,           3
  0.753315926     ,   5.66651344     ,           2
  0.208658025     ,   1.61680639     ,           1
  0.520245671     ,   3.31318474     ,           3
  0.513183653     ,   3.25974512     ,           3
  0.486030936     ,   3.06218171     ,           2
  0.863622546     ,   7.30503845     ,           1
  0.818912506     ,   6.59041071     ,           2
  0.838217676     ,   6.88997555     ,           2
  0.885073662     ,   7.67491722     ,           3
  0.848202109     ,   7.05021095     ,           1
   1.18064225     ,   15.1580124     ,           2
  0.848202109     ,   7.05021095     ,           2
  0.292733401     ,   1.96215534     ,           3
  0.874215722     ,   7.48541212     ,           2
  0.804976523     ,   6.38228941     ,           2
  0.729620993     ,   5.36563349     ,           3
  0.255060911     ,   1.79912317     ,           3
   4.54899780E-02 ,   1.11042690     ,           3
  0.446235716     ,   2.79405975     ,           3
  0.678895295     ,   4.77414131     ,           3
  0.340213299     ,   2.18883634     ,           3
  0.233686879     ,   1.71272194     ,           3
  0.311400652     ,   2.04833341     ,           3
  0.127547860     ,   1.34136772     ,           2
  0.296970457     ,   1.98139226     ,           3
  -5.23788482E-02 ,  0.886382461     ,           2
  0.963157296     ,   9.18665218     ,           3
  0.833310485     ,   6.81256199     ,           2
  0.656428099     ,   4.53344250     ,           2
  0.911997437     ,   8.16577530     ,           2
   1.16087949     ,   14.4836969     ,           3
   1.25779092     ,   18.1046810     ,           2
   1.16087949     ,   14.4836969     ,           3
   1.22479010     ,   16.7799301     ,           2
   1.38655746     ,   24.3532810     ,           1
   1.49024701     ,   30.9205322     ,           3
   1.35327590     ,   22.5567150     ,           3
   1.26644826     ,   18.4692078     ,           1
   1.45736551     ,   28.6658916     ,           3
   1.52582335     ,   33.5601082     ,           3
   1.36045444     ,   22.9326611     ,           2
   1.74944246     ,   56.1619797     ,           2
   1.74066842     ,   55.0387268     ,           2
   1.77688086     ,   59.8247375     ,           3
   1.47584903     ,   29.9122448     ,           2
  0.848560572     ,   7.05603313     ,           2
   1.66878605     ,   46.6429596     ,           2
   1.70724452     ,   50.9617767     ,           2
   1.80617023     ,   63.9985580     ,           3
   1.88333642     ,   76.4427719     ,           3
   2.05942822     ,   114.664284     ,           2
   2.04169941     ,   110.077705     ,           1
   1.53654730     ,   34.3991165     ,           3
   1.54201031     ,   34.8345566     ,           2
   1.51535785     ,   32.7610550     ,           1
   1.72363496     ,   52.9218445     ,           1
   1.77688086     ,   59.8247375     ,           1
   1.90816009     ,   80.9394226     ,           2
   1.99248123     ,   98.2836456     ,           1
   1.99248123     ,   98.2836456     ,           2
   1.88333642     ,   76.4427719     ,           2
   1.84857428     ,   70.5625534     ,           2
   1.47584903     ,   29.9122448     ,           1
   1.23280823     ,   17.0926056     ,           2
   1.46650887     ,   29.2758045     ,           2
   1.54754269     ,   35.2811508     ,           3
   1.54754269     ,   35.2811508     ,           2
   1.72363496     ,   52.9218445     ,           2
   1.52055907     ,   33.1557655     ,           3
   1.66148686     ,   45.8655777     ,           2
   1.77688086     ,   59.8247375     ,           2
   1.84857428     ,   70.5625534     ,           2
   1.83757877     ,   68.7984695     ,           3
   1.75839722     ,   57.3320160     ,           1
   1.21174705     ,   16.2834740     ,           3
   1.28127229     ,   19.1105099     ,           3
   1.27826679     ,   18.9787159     ,           1
   1.54201031     ,   34.8345566     ,           3
